source_ticker,ticker,asset_type,date,close,volume,ret_1d,ret_20d,ret_60d,ret_120d,ret_252d,ma_20,ma_50,ma_200,volatility_20d,volatility_60d,rolling_high_252d,rolling_low_252d,dist_from_52w_high,dist_from_52w_low,is_active,source
TLT.US,TLT,etf,2026-03-05,88.81,45731735.0,-0.004148912312177622,0.026230644788536983,0.0072587047748666755,-0.01693601948195711,-0.01794916026415072,89.209,88.212,88.0589805,0.006291814220465931,0.005494278326525401,92.1674,83.659,-0.03642719660096738,0.061571379050670005,True,etf_core
TMO.US,TMO,stock,2026-03-05,518.84,3283663.0,0.011995552868204973,-0.08205654435441068,-0.09415646769209274,0.055818969902932336,0.004394370559652971,519.496,569.504,510.54665,0.016251515149880092,0.01526719729353098,639.45,390.26,-0.18861521620142307,0.3294726592528059,True,sp500_core
TSLA.US,TSLA,stock,2026-03-05,405.4013,51753532.0,-0.00132704340542944,-0.001499224157040513,-0.10900813186813185,0.09921450069141291,0.49022680488163495,410.19131500000003,429.845326,391.82403150000005,0.020129953504962307,0.023027566043429468,489.88,221.86,-0.17244774230423776,0.8272843234472189,True,sp500_core
TXN.US,TXN,stock,2026-03-05,198.01,8051785.0,-0.021351257846093152,-0.11174412345235962,0.08474854826339429,0.07409818280444802,0.016269759802915118,216.61549999999997,202.38359999999997,189.90460000000002,0.014883281482118866,0.022553418128696122,226.56,145.61,-0.1260151836158192,0.3598653938603116,True,sp500_core
UNH.US,UNH,stock,2026-03-05,288.77,5397621.0,-0.010926154267707933,0.046571469991301795,-0.12734580399504414,-0.18336585503803637,-0.38462554793834536,284.65500000000003,309.6632,315.12602000000004,0.020285921260477673,0.030950156968643536,595.244,237.77,-0.5148712124775723,0.21449299743449535,True,sp500_core
USMV.US,USMV,etf,2026-03-05,96.81,3689882.0,-0.00564913722267868,0.017660044150110465,0.0235779234510467,0.020018965335581118,0.04091065973801444,96.329,95.3474,94.12925,0.005481714429871166,0.004936089472866582,97.81,85.42,-0.01022390348635105,0.13334113790681346,True,etf_core
USO.US,USO,etf,2026-03-05,96.35,47128379.0,0.05231542158147651,0.23715973292244485,0.3396829810901001,0.31986301369863,0.31428181694175406,81.34,75.9482,73.6449,0.02431278101517679,0.0218491562368356,96.35,62.37,0.0,0.544813211479878,True,etf_core
V.US,V,stock,2026-03-05,319.68,8266880.0,-0.00246512934128007,-0.031125928170934958,-0.03489916676729865,-0.06931788407231654,-0.09241120858529939,320.335,331.67979999999994,342.34725,0.015622284921053152,0.016050196877698344,373.31,306.52,-0.14366076451206766,0.04293357692809607,True,sp500_core
VLUE.US,VLUE,etf,2026-03-05,147.63,3786976.0,-0.010920541337263834,-0.010058338362502472,0.09105018106570095,0.20750858825453933,0.3772739994402463,150.651,146.261,127.2498,0.011952067165163852,0.010585765149100838,152.9,93.5,-0.03446697187704384,0.5789304812834224,True,etf_core
VOO.US,VOO,etf,2026-03-05,626.75,12174328.0,-0.005442889333206358,-0.006593650441425791,-0.005916127395000692,0.0366872322477132,0.18154397209916096,631.086,633.0036,603.29395,0.008347203905673756,0.0069070497141350525,639.7,456.74,-0.02024386431139602,0.37222489819153126,True,etf_core
VTI.US,VTI,etf,2026-03-05,336.0,8660987.0,-0.00647564978266657,-0.006651884700665134,-0.004621400639886253,0.03454646222058022,0.18259890187244832,338.6795,339.5525999999999,323.2368,0.00876825860458778,0.007119143424427933,343.27,243.75,-0.021178664025402694,0.3784615384615384,True,etf_core
VYM.US,VYM,etf,2026-03-05,152.04,2288572.0,-0.010156249999999978,-0.004908698213233809,0.04703532814544431,0.07047806801379974,0.16962843295638108,154.7375,150.3024,140.87630000000001,0.007605083976906173,0.006816408629603991,156.5,114.78,-0.02849840255591063,0.32462101411395716,True,etf_core
WMT.US,WMT,stock,2026-03-05,123.32,28581525.0,-0.035130271496753074,-0.03656250000000005,0.07132308226913375,0.20136385776911814,0.2985153206275666,127.5145,121.03,106.61895,0.021075416907403777,0.016057438454084545,133.89,81.79,-0.07894540294271413,0.5077637853038266,True,sp500_core
XLB.US,XLB,etf,2026-03-05,50.83,19897311.0,-0.02099383667180288,-0.020427828097899448,0.15881697166449693,0.10861746699556596,0.20843694873830887,52.605000000000004,49.9392,45.533384000000005,0.013250128696173494,0.01165258823350882,53.62,36.5837,-0.05203282357329353,0.38941659810243356,True,etf_core
XLC.US,XLC,etf,2026-03-05,118.46,8776281.0,-0.002778011617139642,0.014212328767123195,0.011354904806625044,0.017872486681560495,0.18247155120782588,116.4595,116.93860000000001,112.47945,0.007855277033985083,0.007639201421585015,120.08,86.13,-0.013491005996002725,0.37536282363868567,True,etf_core
XLE.US,XLE,etf,2026-03-05,56.49,85114065.0,0.005339028296849957,0.06927881885292453,0.2406713549651014,0.2892992046012164,0.342465297664172,54.8455,50.4242,44.959998,0.012219600846067236,0.013927598984905868,57.04,37.2732,-0.009642356241234218,0.5155661440391488,True,etf_core
XLF.US,XLF,etf,2026-03-05,51.245,58430397.0,-0.004951456310679614,-0.05031504818383992,-0.04536140089418783,-0.05154543771978537,0.02654246794871784,52.16575,53.5863,52.850725000000004,0.013452027754453241,0.010701021228717864,56.4,43.92,-0.09140070921985821,0.16678051001821492,True,etf_core
XLI.US,XLI,etf,2026-03-05,172.08,21308156.0,-0.02210604080240941,0.015880512426943882,0.11320998835554397,0.12617801047120425,0.30591181604310536,174.9125,167.4162,154.9061,0.011713181008209655,0.010203900194231105,178.9,116.42,-0.038121855785354875,0.4780965469850542,True,etf_core
XLK.US,XLK,etf,2026-03-05,140.16,19422484.0,0.0022883295194506825,0.01476976542137276,-0.04247906106108834,0.037062248891980065,0.29091679407592985,140.227,143.2092,136.362765,0.016059658356055485,0.013889001808517187,151.835,89.4659,-0.07689267955346268,0.5666304144931196,True,etf_core
