source_ticker,ticker,asset_type,date,close,volume,ret_1d,ret_20d,ret_60d,ret_120d,ret_252d,ma_20,ma_50,ma_200,volatility_20d,volatility_60d,rolling_high_252d,rolling_low_252d,dist_from_52w_high,dist_from_52w_low,is_active,source
SIZE.US,SIZE,etf,2016-02-09,52.6259,789.89119540247,0.0011319017471236315,-0.030973337261545275,-0.1009928627314316,-0.0990998856454186,-0.08747121573632222,53.54123,55.814094,57.268291,0.014083768315784798,0.01133203358284431,59.4121,52.4137,-0.11422252369466823,0.004048559823099707,True,etf_core
V.US,V,stock,2016-02-16,66.6416,9364721.0,0.009698264433384063,-0.008144214511942471,-0.09618655216467897,0.044092418134559885,0.062452669858412024,66.826335,69.871554,68.054285,0.02653288244653096,0.019117819266471756,75.2591,60.0382,-0.11450442537845928,0.10998664183802975,True,sp500_core
XLU.US,XLU,etf,2016-02-22,16.9916,34209686.0,0.011675746479711702,0.06705685828759456,0.09834391281302102,0.10474233775015263,0.06102670738027882,16.61857,16.033162,15.5928405,0.009467255630046084,0.009899085005455086,16.9916,14.6011,0.0,0.16372054160302985,True,etf_core
AVGO.US,AVGO,stock,2016-02-29,10.5082,36764710.984635,0.006330144319629305,0.0020788831248093054,0.01154183071339876,0.112706510712826,0.06269669830020308,10.0666205,10.326502,10.1389371,0.02988951382576467,0.0273795740427918,11.6374,8.45811,-0.09703198308900607,0.24238157224249868,True,sp500_core
GLD.US,GLD,etf,2016-03-04,120.54,16256809.0,-0.0015737596289240319,0.09016912363208829,0.17405279049381517,0.13545591559909576,0.0481739130434784,116.96995,109.76836000000002,108.66549,0.015418825728667374,0.011596701777646047,120.73,100.5,-0.0015737596289240319,0.19940298507462684,True,etf_core
LLY.US,LLY,stock,2016-03-10,63.4185,5088389.0978414,-0.007056609445554307,-0.0006712773651891268,-0.11719997382997005,-0.1776433517466739,0.09484949347770555,63.58932000000001,66.932742,70.24725500000001,0.014053475851271438,0.0163190788494815,77.118,58.8526,-0.1776433517466739,0.07758195899586418,True,sp500_core
NVDA.US,NVDA,stock,2016-03-16,0.810539,371243664.0,0.029811644379506452,0.20097466146886744,0.01685859132029699,0.4499388210713111,0.4469156562843637,0.78081195,0.72473508,0.64229755,0.02390621787051559,0.025136397727228893,0.823471,0.467393,-0.015704256737638533,0.7341701737082069,True,sp500_core
SLV.US,SLV,etf,2016-03-22,15.12,5023077.0,0.003984063745019917,0.03988995873452539,0.11013215859030834,0.082319255547602,-0.07239263803680995,14.638499999999999,14.2379,14.25973,0.013692440518172155,0.013854857829863877,16.89,13.06,-0.10479573712255785,0.1577335375191422,True,etf_core
VOO.US,VOO,etf,2016-03-29,161.669,1868254.7768672,0.009510072059246033,0.0666644673902288,0.002262808113872028,0.04602892174306894,0.019955080564773686,158.56715,152.7181,157.118205,0.0076050675938979274,0.011891894353317913,164.698,143.293,-0.018391237294927643,0.12824073750985754,True,etf_core
XLY.US,XLY,etf,2016-04-04,35.5308,20991930.0,-0.007843805236836032,0.03144785543217954,0.0416198832638055,0.02235726740672961,0.05709933475347784,35.00055,33.657698,34.4393465,0.005918178378724458,0.012396997010219046,36.5636,30.7691,-0.028246671553129432,0.15475590771260772,True,etf_core
BRK-B.US,BRK-B,stock,2016-04-11,140.99,2380982.0,-0.0004962427335885033,0.0024173480270175407,0.11675247524752486,0.053658172034974916,-0.017491289198606208,141.5095,135.7018,134.9461,0.007633817116683884,0.010987595730495554,148.31,124.13,-0.04935607848425594,0.13582534439700322,True,sp500_core
GOOG.US,GOOG,stock,2016-04-15,37.95,31046940.0,0.00770047796070128,0.028761961560356708,0.08669196077027719,0.16448549379401345,0.42188085425252897,37.172025000000005,36.006660000000004,34.289645,0.007396112082380623,0.015141628000529631,38.83,25.8415,-0.022662889518413443,0.4685680010835285,True,sp500_core
LLY.US,LLY,stock,2016-04-21,67.1948,3783618.0881274,0.003729921980847095,0.08713969531846599,-0.04941446756017298,-0.05621171708318762,0.09848015471459393,64.45889,63.70313,69.33340050000001,0.009264684841761135,0.017295142484795512,77.118,59.979,-0.12867553619129124,0.1203054402374164,True,sp500_core
NVDA.US,NVDA,stock,2016-04-27,0.913597,341457384.0,0.022657260935170287,0.043271470725267935,0.2779135363323928,0.31882610233350417,0.6997849214293421,0.88807185,0.83252932,0.6952337199999999,0.010312652530680703,0.021284680107807118,0.913597,0.467393,0.0,0.954665559817969,True,sp500_core
SLV.US,SLV,etf,2016-05-03,16.57,9740007.0,-0.0042067307692308376,0.14909847434119272,0.1555090655509066,0.1929445644348451,0.0554140127388536,15.8025,15.0698,14.312629999999999,0.014963022559416268,0.015459267641731595,16.98,13.06,-0.02414605418138993,0.268759571209801,True,etf_core
VLUE.US,VLUE,etf,2016-05-09,51.3253,11238.829772679,-0.002334513872960464,0.00640803160877268,0.1404912583217044,-0.012686400640187112,-0.07621683984312433,52.427459999999996,51.660802000000004,51.422472,0.00822420957703384,0.009944393372729073,56.0118,45.0028,-0.08366986956319922,0.1404912583217044,True,etf_core
XLU.US,XLU,etf,2016-05-13,18.0901,34430722.0,-0.0046383924641253405,0.010157358081772427,0.06987568456288518,0.1634552306960111,0.17050902949873503,17.794725,17.785944,16.276563,0.009700976257978779,0.008600080992666844,18.2444,14.6011,-0.008457389664773829,0.2389545993110107,True,etf_core
AVGO.US,AVGO,stock,2016-05-20,11.5459,27783809.330197,0.02805677244719873,-0.023858438802512594,0.11152935286982313,0.13556921563806235,0.1459836626931741,11.371025,11.808734,10.4894248,0.014180338661245795,0.01675163539026201,12.5471,8.45811,-0.07979533119206839,0.36506855550471684,True,sp500_core
DIS.US,DIS,stock,2016-05-26,94.165,4081989.0,-0.0005094838291954673,-0.04060112073357103,0.028968245295801776,-0.10233555767397517,-0.08595418365365937,96.1309,94.89578,97.146345,0.011805926381471247,0.010669196222894396,114.07,83.826,-0.17449811519242564,0.12333882089089321,True,sp500_core
IVV.US,IVV,etf,2016-06-02,188.328,4104597.2799822,0.0032762781480240033,0.0293284944414689,0.06949855187688114,0.0396934933586548,0.017142486794776257,184.873,184.62324,178.28202999999996,0.006395708936252602,0.0062554184485503345,188.328,162.364,0.0,0.15991229582912458,True,etf_core
MSFT.US,MSFT,stock,2016-06-08,46.554,22413354.295846,-0.0011757436363948326,0.027106214175716126,-0.01445483182603391,-0.04383599345222566,0.1715942379126023,46.102779999999996,46.818504000000004,45.3052055,0.01168561336206404,0.01437032271095289,50.1593,35.4575,-0.07187699987838747,0.3129521257843897,True,sp500_core
RTX.US,RTX,stock,2016-06-14,51.3781,7297474.0046959,-0.0001362262601415365,0.0003991619546086511,0.028397058411430143,0.09629065365920275,-0.09292800180785532,51.035665,51.573198000000005,48.073114,0.006414443535390239,0.007801912552712828,57.2775,42.387,-0.10299681375758374,0.21211928185528595,True,sp500_core
UNH.US,UNH,stock,2016-06-20,120.566,4286305.0,0.00552946965463752,0.062255506607929556,0.08169746994437466,0.1805959480234618,0.17099844599844616,118.31555,115.41638,105.19615599999999,0.009154346110058645,0.009216039020261881,121.935,94.1012,-0.011227293229999602,0.2812376462786872,True,sp500_core
XLI.US,XLI,etf,2016-06-24,48.4268,39250407.850091,-0.04078374513229455,-0.018653502825889068,-0.014280945440926174,0.0508946106355046,0.0112977124742617,49.80736,49.601023999999995,47.119798499999995,0.011015697715257407,0.00876514345856453,50.6165,42.3025,-0.04326059684095107,0.14477394953016964,True,etf_core
ADBE.US,ADBE,stock,2016-07-01,95.32,2549343.0,-0.004906566447437255,-0.03424518743667693,0.016421411814885767,0.06645782054150806,0.18043343653250776,96.2065,96.3842,90.52365,0.020704209656406916,0.014525017502815684,100.17,73.85,-0.04841768992712392,0.2907244414353418,True,sp500_core
DBC.US,DBC,etf,2016-07-08,14.46,1560782.0,0.010199804387313272,-0.04314452091053467,0.08452711317782957,0.23336745138178094,-0.13439090092786576,14.770249999999999,14.44272,13.59413,0.014530739376591861,0.012142622338548837,16.792,11.545,-0.1388756550738447,0.2524902555218711,True,etf_core
HYG.US,HYG,etf,2016-07-14,67.8272,9821410.7400748,0.0019351160035570025,0.03820374001435778,0.044454676064015874,0.12029228233257694,0.01847842082028217,66.45534,65.793282,63.481844,0.007681968456656328,0.005322196101262582,67.8936,58.3391,-0.0009780008719526556,0.16263706502157227,True,etf_core
MA.US,MA,stock,2016-07-20,89.9687,3727175.6882172,0.009970756787400115,-0.01689560934886014,-0.035861291473727186,0.12297061661301578,-0.027634514123658693,87.18144,90.134676,90.074387,0.018866668802146845,0.012811127589236932,97.2778,77.4461,-0.0751363620476615,0.16169439132506347,True,sp500_core
PM.US,PM,stock,2016-07-26,71.4587,5714131.9979168,-0.007505649376172818,0.0077450835219541325,0.018767562512207236,0.12495828164455314,0.21033973462149502,73.164185,72.193502,66.6290635,0.01123510405538268,0.010290663189333183,74.8296,53.3538,-0.045047681666078754,0.339336654558813,True,sp500_core
TLT.US,TLT,etf,2016-08-01,111.381,11563451.0,-0.010615051165434819,-0.003810137111272094,0.07323113093918909,0.07453571945395776,0.17109037228942015,111.595,108.37892,101.638504,0.008582169500068853,0.008484219632691787,114.223,92.5774,-0.024881153533001243,0.20311220665086727,True,etf_core
WMT.US,WMT,stock,2016-08-05,21.2454,18761427.898224,0.006294849023090521,-0.00110020311442105,0.11066732885485009,0.13580788127302168,0.03689206666829348,21.17931,20.852414,18.916475,0.005125704124694041,0.014679203961464021,21.332,15.8812,-0.004059628726795439,0.3377704455582702,True,sp500_core
AAPL.US,AAPL,stock,2016-08-12,24.8079,78040920.0,0.0023029465595190146,0.10123227713806293,0.15027658124255217,0.1556941739883908,-0.04026879390919502,23.700404999999996,22.696687999999998,23.4247285,0.01691021563280296,0.013007950580942625,27.5225,20.6024,-0.09863202834044871,0.20412670368500763,True,sp500_core
CAT.US,CAT,stock,2016-08-18,70.8995,5881948.6972301,-0.012217107572962571,0.04210639261084026,0.18413317166210708,0.2555850908401853,0.12428601784281468,70.21840499999999,66.86796199999999,60.582446,0.014732905164974532,0.01629067327967629,71.7764,48.3011,-0.012217107572962571,0.4678651210841991,True,sp500_core
GOOGL.US,GOOGL,stock,2016-08-24,39.5367,17887469.0,-0.0037519906464812403,0.041511133824540636,0.05976058240768545,0.08679708953767418,0.2957372127854123,39.855745,37.585747999999995,37.249007500000005,0.008863793529428576,0.010629825338655793,40.2785,31.0181,-0.018416773216480165,0.2746331980359855,True,sp500_core
KO.US,KO,stock,2016-08-30,35.0982,11963429.578735,-0.006839294961219489,-0.0066734589913398645,-0.03963159363661739,-0.029100807187788735,0.13512569493630355,35.481489999999994,36.065405999999996,35.511930500000005,0.004627694353468044,0.007905343235865643,37.77,30.1166,-0.07073868149324869,0.16541043809726208,True,sp500_core
NVDA.US,NVDA,stock,2016-09-06,1.55248,260426556.0,0.009487024429575719,0.07651876044462025,0.3686558348246953,0.9153674283408941,1.936565583197143,1.5185395,1.3848282,0.98966684,0.017243832848487906,0.016810192708585293,1.55328,0.540394,-0.0005150391429747936,1.872866834198751,True,sp500_core
SLV.US,SLV,etf,2016-09-12,18.17,11549712.0,0.003867403314917084,-0.029380341880341776,0.11404046597179662,0.20171957671957697,0.302508960573477,18.2355,18.712198,15.8045545,0.015736859260531984,0.016786052765149603,19.6,13.06,-0.07295918367346932,0.39127105666156203,True,etf_core
VLUE.US,VLUE,etf,2016-09-16,55.176,153569.572471,-0.001462263468025582,-0.005766181346403387,0.051630450320296006,0.0644319306429304,0.057761248394455844,55.355999999999995,54.969030000000004,51.9079655,0.007963098057106223,0.010348302952463948,55.8878,45.0028,-0.01273623223673137,0.22605704533940107,True,etf_core
XLU.US,XLU,etf,2016-09-22,18.9849,32237358.0,0.006094361920306879,0.02492549883389472,0.003791003108939872,0.04500968778898229,0.2568453247888145,18.34142,18.698262,17.676817999999997,0.013533226625473987,0.010521617838540907,19.5635,15.0371,-0.029575484959235343,0.2625373243511049,True,etf_core
AMZN.US,AMZN,stock,2016-09-29,41.4525,95415900.0,0.00039820445989002806,0.07786416350304237,0.12402890573098135,0.39118688436561344,0.6195862392310849,39.3318,38.53651,33.531855,0.0124279318210099,0.009206106971161152,41.4525,24.1035,0.0,0.7197709876159064,True,sp500_core
DIS.US,DIS,stock,2016-10-05,87.856,5631476.0,-0.0015115525804363372,-0.013419276594311191,-0.07733669397185472,-0.05546417244530455,-0.09695854618713329,88.0399,89.82755999999999,92.41140000000001,0.00795896201420459,0.006194285657380509,112.57,83.826,-0.2195433952207515,0.04807577601221569,True,sp500_core
INTC.US,INTC,stock,2016-10-11,30.014,31770650.0,-0.0197493688497552,0.0466884276308448,0.07145024542614897,0.18478342392698832,0.19462985738792637,30.092215,29.097952,26.098432499999998,0.012577043558938817,0.01132279238774355,30.6807,22.3605,-0.02173027342922429,0.3422776771539098,True,sp500_core
MSFT.US,MSFT,stock,2016-10-17,51.5103,24139080.515276,-0.003434079221789288,0.00511040344674174,0.017797018747431226,0.1382183704856017,0.23744009224892793,51.735429999999994,51.755306,48.03615299999999,0.00825253602679427,0.0071444350855732405,52.3647,41.3538,-0.016316335241107094,0.24560016250018135,True,sp500_core
RTX.US,RTX,stock,2016-10-21,50.4007,8014466.6613311,-0.006293387802420836,-0.03795629633588604,-0.07724150305018707,-0.021643887203318668,0.015303881871839842,51.42538,52.929218,50.666205500000004,0.00704170895749125,0.008474752301934337,55.8477,42.387,-0.09753311237526352,0.18906032509967674,True,sp500_core
UNH.US,UNH,stock,2016-10-27,124.139,3839393.0,-0.0022103621778899463,0.026323839444421404,-0.0021381777259756873,0.0798075919418253,0.20605265714563292,121.9375,121.00753999999999,114.943899,0.01782535839291345,0.01228860352962029,127.13,94.275,-0.023527098245890055,0.31677539114293274,True,sp500_core
XLI.US,XLI,etf,2016-11-02,50.5987,16033004.16525,-0.00372529677344402,-0.030876753468630946,-0.026590536139235676,0.03781986594140463,0.05151954712840512,51.180955,51.569618,49.5402105,0.005056799863581545,0.006837828383910182,52.6121,42.3025,-0.038268763269285966,0.19611606879026056,True,etf_core
ACN.US,ACN,stock,2016-11-09,106.893,6357205.6125478,-0.02169973641821643,0.017272883001199002,0.05908055087684527,0.02727403776848769,0.1499855838952746,106.38085000000001,104.13131599999998,100.666514,0.01054423373705262,0.012027992557148502,109.402,82.5629,-0.022933767207180877,0.2946856275639542,True,sp500_core
DBC.US,DBC,etf,2016-11-15,14.286,4500201.0,0.022254025044722736,-0.039790294394407844,-0.018683885149058943,-0.002652890254118967,0.02371909709781428,14.53025,14.481779999999999,13.915740000000001,0.009085159527118235,0.00914072530976525,15.14,11.545,-0.05640686922060767,0.23741879601559113,True,etf_core
HYG.US,HYG,etf,2016-11-21,68.6498,14392790.748027,0.008058618816170204,-0.019710096087253937,-0.001284585986519926,0.04667753242575268,0.08468636435455834,68.622025,69.042784,66.266587,0.006909625894014328,0.005020532215164844,70.0301,58.3391,-0.019710096087253937,0.17673738538990147,True,etf_core
MA.US,MA,stock,2016-11-28,99.8459,5536200.7732384,-0.02253690723264279,-0.03338141615195456,0.060660366535083554,0.05894487215247746,0.055908890938163536,101.05830999999999,99.498322,92.70084400000002,0.014568996729969549,0.011159177655213301,103.414,77.4461,-0.03450306534898562,0.2892308327985529,True,sp500_core
PM.US,PM,stock,2016-12-02,64.2612,6604513.9643417,0.003559085663241035,-0.08470911641752776,-0.12165518297141797,-0.10006007890082214,0.052349564804428095,65.966,68.708156,70.490805,0.01621986736973662,0.012736396604109702,74.8296,60.3507,-0.1412328811058725,0.06479626582624554,True,sp500_core
TLT.US,TLT,etf,2016-12-08,95.5249,12751696.0,-0.011685965667367348,-0.04289421477666666,-0.10877649649201371,-0.10313679466716741,0.0007270403486441257,96.89996,102.432024,105.554466,0.008168047350152117,0.008587656141060331,114.223,94.3616,-0.16369820438965876,0.012328108043950126,True,etf_core
WMT.US,WMT,stock,2016-12-14,20.8372,29678234.756353,-0.006403929141930664,0.006049662271447875,-0.0016242555495397104,0.005321586923273669,0.2308655612591486,20.509375,20.285604,20.327269,0.011570021288244395,0.010186284167127031,21.5479,16.7048,-0.03298233238505832,0.24737799913797232,True,sp500_core
XOM.US,XOM,stock,2016-12-20,66.9814,9740202.358057,8.809191420744433e-05,0.04558779912895505,0.09839786162903197,-0.018468180013100466,0.21177813598478878,65.632135,64.204138,64.0820855,0.009660473629811712,0.011112992128571902,69.2463,52.3568,-0.032707884753409355,0.2793257036335297,True,sp500_core
CAT.US,CAT,stock,2016-12-28,79.908,3121057.1315862,-0.01482666877078953,-0.009453258064276104,0.06448338426534006,0.22631447289870787,0.40199312232437356,81.26790500000001,78.12964199999999,69.4915975,0.012526856094869521,0.01512493245494381,83.4929,48.3011,-0.04293658502699038,0.6543722606731524,True,sp500_core
GOOGL.US,GOOGL,stock,2017-01-04,40.2426,29841527.0,-0.0002981025770968371,0.03796959028127067,0.008816547132303398,0.09784183260084944,0.060721317697666644,40.157515000000004,39.697528,38.449695,0.008884845088554262,0.011893218510498595,41.6361,33.934,-0.03346855253013603,0.185907938940296,True,sp500_core
KO.US,KO,stock,2017-01-10,33.8679,23847013.412886,-0.006689934303144018,-0.022788586663281207,-0.008933901419826085,-0.08314225305976608,0.019113704273200804,34.310895,34.111964,35.419239499999996,0.005421867390029608,0.008763761982902718,37.77,33.0742,-0.10331215250198578,0.023997557008181625,True,sp500_core
NVDA.US,NVDA,stock,2017-01-17,2.49108,555984028.0,-0.022185586434291027,0.024339094284692164,0.5236336057151247,0.7915896521220054,2.766186446699817,2.6022454999999995,2.3322534,1.5597093450000004,0.032469164525007733,0.04722928054854893,2.89038,0.61539,-0.13814792518630759,3.047969580266173,True,sp500_core
SIZE.US,SIZE,etf,2017-01-23,65.9396,5715.8665557476,0.0013074475920034079,0.00393874018169682,0.06821451251279798,0.04466219374054381,0.2141783899241363,65.70294,64.89735399999999,62.338765,0.004596839774026888,0.0055290997713355675,66.1755,51.8269,-0.0035647633943075574,0.2723045368331889,True,etf_core
VLUE.US,VLUE,etf,2017-01-27,61.473,100321.51475293,-0.004305234309704753,0.013586374053982775,0.11370788471049909,0.11749382381652684,0.3179554356844694,61.07460999999999,60.424146,55.6622185,0.0057299740453075395,0.006683646744050574,61.9001,45.0028,-0.006899827302379258,0.36598167225150435,True,etf_core
XLU.US,XLU,etf,2017-02-02,18.365,41626218.0,0.010565124085181399,0.004287292334277382,0.02839063724941182,-0.02156134621224648,0.08352557332751198,18.261755,18.045538,18.246223,0.007878567769879682,0.01108315866003916,19.5635,16.5638,-0.06126204411276115,0.10874316280080643,True,etf_core
AMZN.US,AMZN,stock,2017-02-09,41.068,48471000.0,0.0020129070036962737,0.027959250081349696,0.11143286288412879,0.0744316249378647,0.6746044690915021,41.036899999999996,39.43673,38.133399,0.011681498359200087,0.012846525370642617,42.218,25.191,-0.027239566061869502,0.6302647771029335,True,sp500_core
DIS.US,DIS,stock,2017-02-15,105.51,7385399.0,-0.0014196479273139717,0.018731292845418634,0.11731192815994573,0.15872475482390147,0.17104518363133892,104.651,102.41438,94.24986000000001,0.0062377594153059795,0.007738804443997274,106.59,86.314,-0.010132282578102947,0.22239729360242855,True,sp500_core
INTC.US,INTC,stock,2017-02-22,29.4737,35616522.0,-0.012424399805659347,-0.034178007451657555,0.03199229691876759,0.025168608109189305,0.2916241218978839,29.766244999999998,29.768210000000003,28.1918865,0.009893340808361314,0.01030481029835613,30.8181,23.1309,-0.043623714635230626,0.27421328180053517,True,sp500_core
MSFT.US,MSFT,stock,2017-02-28,58.3365,23794167.473325,-0.003869330687753858,-0.01168296736528418,0.06821494491972357,0.12486695153179284,0.2905620055572271,58.30557,57.631462,52.3560535,0.006443476760909307,0.00849508650555967,59.6161,43.3272,-0.021464000496510205,0.34641749293746193,True,sp500_core
QUAL.US,QUAL,etf,2017-03-06,66.8904,147978.07553078,-0.0025885721102230086,0.047178318262655505,0.08408627907315958,0.1047718459109317,0.18003080163640317,65.70107,64.32761599999999,61.472455,0.0038630316717237585,0.004269885079974952,67.3357,56.3512,-0.006613133894798784,0.18702707307031607,True,etf_core
UNH.US,UNH,stock,2017-03-10,149.809,4147055.0,0.011594144180644417,0.06328206511324197,0.06971280864858698,0.23716048261225042,0.4157098441678715,144.76640000000003,142.79538,129.38855999999998,0.011435574109336528,0.008792143646745354,149.809,107.926,0.0,0.38807145636825235,True,sp500_core
XLI.US,XLI,etf,2017-03-16,59.1149,15709431.936937,-0.004554991630939531,-0.0021909132800065345,0.0485957502665173,0.13709177922512583,0.23667199424287055,59.396465,58.187088,53.859991,0.006689249178728366,0.0059878018311011584,60.3336,47.2884,-0.020199358234880727,0.2500930460747244,True,etf_core
ACN.US,ACN,stock,2017-03-23,110.127,7802349.1024772,-0.04532096571453348,-0.014029401758375637,0.02786981641015096,0.01351015562447655,0.15629580475676486,112.99635,109.1971,105.84079299999999,0.012509629927760205,0.00952887045658384,115.355,97.6241,-0.04532096571453348,0.12807185930523302,True,sp500_core
DBC.US,DBC,etf,2017-03-29,14.693,2627073.0,0.009273251820304917,-0.04242700729927007,-0.04547521600727611,-0.004606733961113774,0.13599814442554514,14.653200000000002,15.078880000000002,14.714105,0.007790414190005364,0.007169105386672363,15.597,12.487,-0.05795986407642495,0.17666373027949067,True,etf_core
HON.US,HON,stock,2017-04-04,98.2923,2245616.0,-0.0013228682465900032,-0.016652193747698996,0.05308477300120518,0.1869717531726509,0.13513035966703302,99.52977,97.67141800000002,91.82648999999999,0.004927144456538707,0.005689053057729225,100.729,82.8093,-0.024190650160331173,0.1869717531726509,True,sp500_core
MA.US,MA,stock,2017-04-10,108.957,1920382.6089132,0.0006428682946539865,0.009141428174492816,0.0351422219688764,0.11849196523710104,0.2114705941217152,108.5308,106.85992,99.412955,0.0061600488887768685,0.007087736922540273,109.236,83.7323,-0.0025541030429530043,0.3012541157952189,True,sp500_core
PM.US,PM,stock,2017-04-17,85.4508,5512464.7133002,0.014837027843922046,0.02459975635257905,0.23378444132251208,0.21612355528862914,0.19404895485014095,84.268675,81.053984,72.717592,0.006224208059651901,0.007622929591507259,85.4508,63.7119,0.0,0.34120627386720526,True,sp500_core
TLT.US,TLT,etf,2017-04-21,100.044,7302257.0,0.0,0.02773563061346307,0.0456551754412553,-0.043025769547167636,-0.01698878877501886,98.76958,97.36703,102.271757,0.006036169665841049,0.006351437912069648,114.223,93.8247,-0.12413436873484329,0.06628638301001755,True,etf_core
WMT.US,WMT,stock,2017-04-27,22.1973,20569303.337935,0.00014868883482010986,0.06643445674890103,0.13870264447123382,0.10206239822059815,0.11824625568636926,21.60358,21.010357999999997,20.616835499999997,0.0060971726536827005,0.008049616071527354,22.1973,18.1889,0.0,0.22037616348432265,True,sp500_core
AAPL.US,AAPL,stock,2017-05-04,33.9193,100854573.0,-0.003747771456432236,0.01737857642044527,0.11896875927819761,0.3271811686634789,0.5886887894897075,33.218554999999995,32.795946,27.898699,0.007310755324900273,0.0069427409572378465,34.1493,20.6024,-0.006735130734744077,0.6463761503514154,True,sp500_core
COST.US,COST,stock,2017-05-10,158.988,2751211.7452821,-0.007652265095434818,0.04472276616156967,0.036914327454868,0.18263844980845767,0.20225041968512292,156.1935,152.41549999999998,144.03838,0.007808892675889223,0.008847501229098685,162.635,124.928,-0.02242444738217475,0.27263703893442615,True,sp500_core
GOOGL.US,GOOGL,stock,2017-05-16,48.0563,22078387.0,0.00562069319092573,0.12953517670618542,0.139458016298871,0.2281598928663615,0.3208412697103875,46.025305,43.869817999999995,41.238799,0.009664488467487724,0.008182091243472599,48.0563,33.934,0.0,0.41616962338657415,True,sp500_core
LLY.US,LLY,stock,2017-05-22,69.078,7729985.3004997,-0.010556470672491547,-0.07125513257988259,-0.0650542400638835,0.1606743800764172,0.05619331282452755,71.92373,73.858836,69.582325,0.010726828002023164,0.010789637474227587,76.9001,58.4266,-0.10171768307193352,0.1823039505978441,True,sp500_core
ORCL.US,ORCL,stock,2017-05-26,41.3446,7553250.1009873,0.0013199289902421363,0.006703303927751314,0.0597891423430168,0.18527373795578783,0.15086514051574418,41.13997,40.843096,37.446572,0.007359519621032206,0.009815283326173074,41.6368,34.3658,-0.007017830380817047,0.20307398634689133,True,sp500_core
SLV.US,SLV,etf,2017-06-02,16.59,6853258.0,0.012820512820512775,0.0751782242384964,0.016544117647058876,0.027881040892193232,0.09001314060446775,15.9515,16.5168,16.6988,0.008949223523964324,0.009937718200045251,19.6,14.91,-0.1535714285714287,0.11267605633802824,True,etf_core
VOO.US,VOO,etf,2017-06-08,196.15,1273138.4558609,0.000346793688354996,0.016136969979537508,0.033325606877950165,0.0902612958629545,0.1718773337475581,193.88495,191.78311999999997,181.73570500000002,0.0052844284048041545,0.0046474694479328085,196.466,158.016,-0.0016084207954557561,0.24132999189955462,True,etf_core
XLU.US,XLU,etf,2017-06-14,20.4564,41765216.0,0.005445894935514284,0.04693617478620005,0.060945060758351266,0.11819046473745765,0.09986558417119196,20.221919999999997,19.829224,18.705475,0.004150780300556236,0.004672564420507748,20.5656,17.1302,-0.005309837787373151,0.19417169676944823,True,etf_core
AVGO.US,AVGO,stock,2017-06-21,19.6916,43571783.749797,0.02133265561220532,0.040589742912251925,0.1238471372477401,0.37230387545037047,0.6008389698231009,19.520085,18.615624,15.8603085,0.024166328914231462,0.017736730568256982,20.3944,11.3374,-0.034460440120817504,0.7368708875050718,True,sp500_core
DIS.US,DIS,stock,2017-06-27,100.95,5946265.0,-0.001384904540508436,-0.026987951807228905,-0.07027076809725541,-0.018855087958013383,0.1337473748048652,101.32050000000001,104.37020000000001,100.0377,0.008179084755642493,0.007755258661873466,110.93,86.314,-0.08996664563238077,0.1695669300461109,True,sp500_core
IVV.US,IVV,etf,2017-07-03,221.939,2527284.9774417,0.0018779088401654764,-0.0021401434255783336,0.03424670301505195,0.08022642317576523,0.17803892843304303,222.31565,220.05643999999995,208.21639,0.004382427286207737,0.00466480498209423,224.122,187.038,-0.009740230767171565,0.18659844523572744,True,etf_core
NEE.US,NEE,stock,2017-07-10,31.1281,7645060.5678404,0.00384082040697864,0.005468558212850638,0.0880298920642022,0.19030793880227748,0.1177176055756437,31.153084999999997,30.623742000000004,27.852256999999998,0.0068724268070977515,0.005946079714664757,31.8409,24.509,-0.022386301894732896,0.27006813823493414,True,sp500_core
SCHD.US,SCHD,etf,2017-07-14,11.8264,1056137.531178,0.005714674467650838,-0.001755689107974967,0.038405478970936935,0.06482748685442608,0.09997674743059104,11.76973,11.694702,11.264672999999998,0.004762640712269089,0.004108806562980358,11.933,10.3803,-0.008933210424872273,0.1393119659354738,True,etf_core
USO.US,USO,etf,2017-07-20,76.88,2574187.0,-0.008255933952528438,0.10332950631458071,-0.07239382239382242,-0.15701754385964917,-0.10438024231127685,74.376,76.90719999999999,84.914,0.015659388757949377,0.018799865797057495,94.0,69.68,-0.18212765957446808,0.10332950631458071,True,etf_core
XLK.US,XLK,etf,2017-07-26,26.4707,23046137.0,0.0038910653403165796,0.04793368144767007,0.057723736419178495,0.15519935062668022,0.2791918157084661,25.76305,25.693264,23.672486,0.007665273793608914,0.007986959883720291,26.4707,20.8253,0.0,0.2710837298862443,True,etf_core
AGG.US,AGG,etf,2017-08-02,100.244,2464680.2964086,-0.0007874565154549762,0.006704399837712538,0.01719130835374605,0.023905147512450986,0.0009985620706183251,99.89702500000001,99.862978,98.5231905,0.0017137912566447585,0.0016646512334003,100.692,96.3492,-0.004449211456719393,0.04042379179069466,True,etf_core
DHR.US,DHR,stock,2017-08-08,78.3396,3069322.543183,-0.014240360985663947,-0.034051284074711585,-0.029416246767904775,-0.04816545530097016,-0.006001578427814791,80.658575,81.847604,80.44287,0.009456087815879699,0.007742372548079118,85.3678,73.6738,-0.08232846576812336,0.06333051912620236,True,sp500_core
